Paper ID,Ref ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,...12
2047.000000,,NA,Urophycis regia,preys on,Neomysis americana,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Unidentified mysid,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Aeginella longicornis,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Calliopius laeviusculus,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Gammarus annulatus,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Gammarus marinus,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Microdeutopus gryllotalpa,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Pontogeneia inermis,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Unidentified amphipod,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Cyprid barnacle larvae,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Acartia sp.,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Temora sp.,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Laophonte stroma,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Nereis virens,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Unidentified polychaeta,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Unidentified bivalve larvae,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Unidentified nematoda,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Nectonema sp.,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Etrumeus teres,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x",NA,NA
2047.000000,,NA,Urophycis regia,preys on,Unidentified plant material,New Jersey- Little Egg Harbour,39.5,-74.3,"July 1973, May 1974","Rachlin, J. W., & Warkentine, B. E. (1987). Dietary Preference of the Spotted Hake, Urophycis regia, from the Inner New York Bighta. Annals of the New York Academy of Sciences, 494(1), 434–437. https://doi.org/10.1111/j.1749-6632.1987.tb29593.x","Next to none, probably consumed incidentally",NA
2048.000000,,NA,Urophycis regia,preys on,Porifera,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.03",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Hydrozoa,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.04",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Rhynchocoela,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.05",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Nematoda,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.06",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Nassariidae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.07",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Bivalvia,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.08",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Teuthidida,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.09",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Nereidae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.10",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Chaetopterus variopedatus,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.11",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Oligochaeta,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.12",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Hirudinea,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.13",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Sipuncula,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.14",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Arachnida,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.15",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Calanoida,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.16",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Harpacticoida,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.17",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Lernaeopodoida,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.18",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Squilla empusa,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.19",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Mysidacea larvae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.20",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Mysidopsis bigelowi,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.21",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Neomysis americana,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.22",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Cumacea,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.23",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Tanaidacea,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.24",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Isopoda,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.25",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Anthuridae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.26",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Olencira praegustator,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.27",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Lironeca ovalis,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.28",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Idotea sp.,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.29",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Amphipoda eggs,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.30",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Corophiidae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.31",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Caprellidea,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.32",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Zoeae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.33",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Penaeus sp.,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.34",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Acetes americanus,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.35",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Palaemonetes sp.,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.36",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Palaemonetes pugio,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.37",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Palaemonetes vulgaris,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.38",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Alpheus sp.,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.39",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Alpheus heterochaelis,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.40",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Ogyrides alphaerostris,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.41",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Callianassa sp.,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.42",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Upogebla affinis,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.43",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Anomura,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.44",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Pagurinae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.45",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Emerita talpoida,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.46",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Megalops,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.47",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Ovalipes sp.,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.48",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Ovalipes stephensoni,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.49",NA,NA
2048.000000,,NA,Urophycis regia,preys on,Xanthidae,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.50",NA,NA
